,Hour,SegmentId,Count
3997,0,0275229,0
3998,0,0275237,0
3999,0,0275429,0
4000,0,0275527,0
4001,0,0275528,0
4002,0,0275850,0
4003,0,0275853,0
4004,0,0276233,0
4005,0,0276235,1
4006,0,0276238,0
4007,0,0276241,0
4008,0,0276243,0
4009,0,0276246,0
4010,0,0276248,0
4011,0,0276251,0
4012,0,0276256,0
4013,0,0276349,1
4014,0,0033043,0
4015,0,0164464,0
4016,0,0277230,1
4017,0,0277300,0
4018,0,0277307,1
4019,0,0277491,0
4020,0,0277492,0
4021,0,0277830,0
4022,0,0277899,0
4023,0,0277900,1
4024,0,0277901,1
4025,0,0278278,0
4026,0,0278363,0
4027,0,0278515,0
4028,0,0120752,0
4029,0,0281155,0
4030,0,0281170,0
4031,0,0281171,1
4032,0,0281169,1
4033,0,0281417,0
4034,0,0281416,0
4035,0,0281609,0
4036,0,0281617,0
4037,0,0282819,0
4038,0,0282823,0
4039,0,0283009,0
4040,0,0283287,0
4041,0,0166619,0
4042,0,0283611,0
4043,0,0283615,1
4044,0,0164502,1
4045,0,0164502,0
4046,0,0217103,0
4047,0,0217103,0
4048,0,0217188,0
4049,0,0034617,0
4050,0,0034617,0
4051,0,0162548,1
4052,0,0284699,2
4053,0,0284700,2
4054,0,0165392,0
4055,0,0285369,0
4056,0,0286381,0
4057,0,0164745,0
4058,0,0286918,0
4059,0,0069163,0
4060,0,0287458,0
4061,0,0287463,0
4062,0,0287505,1
4063,0,0287475,0
4064,0,0313782,0
4065,0,0287635,1
4066,0,0287475,0
4067,0,0288443,0
4068,0,0288443,0
4069,0,0292096,0
4070,0,0292252,0
4071,0,0224525,0
4072,0,0292798,0
4073,0,0293567,0
4074,0,0293569,0
4075,0,0293659,0
4076,0,0293660,0
4077,0,0293707,0
4078,0,0293709,0
4079,0,0293715,0
4080,0,0293718,0
4081,0,0293721,0
4082,0,0293723,0
4083,0,0293752,0
4084,0,0293770,0
4085,0,0293773,1
4086,0,0293775,0
4087,0,0293779,0
4088,0,0293785,0
4089,0,0293787,0
4090,0,0293802,0
4091,0,0293820,0
4092,0,0293821,0
4093,0,0293825,0
4094,0,0293826,0
4095,0,0293909,1
4096,0,0293978,1
4097,0,0293983,1
4098,0,0166419,0
4099,0,0166426,0
4100,0,0294003,0
4101,0,0294004,0
4102,0,0294075,0
4103,0,0294085,1
4104,0,0294093,0
4105,0,0294095,0
4106,0,0294096,0
4107,0,0294108,0
4108,0,0294120,2
4109,0,0294121,0
4110,0,0294132,0
4111,0,0294133,0
4112,0,0294138,0
4113,0,0294140,1
4114,0,0294145,0
4115,0,0294146,3
4116,0,0294149,1
4117,0,0294151,1
4118,0,0294152,2
4119,0,0294153,0
4120,0,0294156,2
4121,0,0294157,0
4122,0,0294158,0
4123,0,0294167,2
4124,0,0294168,0
4125,0,0294198,0
4126,0,0294207,0
4127,0,0294216,0
4128,0,0294227,0
4129,0,0294237,1
4130,0,0294238,1
4131,0,0294245,2
4132,0,0294254,0
4133,0,0294255,0
4134,0,0294258,0
4135,0,0294259,0
4136,0,0294275,0
4137,0,0294281,0
4138,0,0294289,0
4139,0,0294290,0
4140,0,0294291,0
4141,0,0294292,0
4142,0,0294294,0
4143,0,0294295,0
4144,0,0294300,0
4145,0,0294304,2
4146,0,0294345,0
4147,0,0294349,0
4148,0,0294350,0
4149,0,0294351,0
4150,0,0294352,0
4151,0,0294361,0
4152,0,0294369,0
4153,0,0294375,0
4154,0,0294382,0
4155,0,0294388,0
4156,0,0294391,0
4157,0,0294395,2
4158,0,0294396,0
4159,0,0294400,0
4160,0,0294401,0
4161,0,0294413,1
4162,0,0294415,0
4163,0,0294416,2
4164,0,0294427,0
4165,0,0303176,0
4166,0,0294434,0
4167,0,0294435,0
4168,0,0294452,0
4169,0,0294458,0
4170,0,0294461,3
4171,0,0294465,0
4172,0,0294468,0
4173,0,0294471,1
4174,0,0294475,0
4175,0,0294476,0
4176,0,0294483,0
4177,0,0294489,0
4178,0,0294493,2
4179,0,0294500,0
4180,0,0294501,0
4181,0,0294515,0
4182,0,0294517,0
4183,0,0294523,0
4184,0,0294532,0
4185,0,0294554,0
4186,0,0294560,0
4187,0,0294568,0
4188,0,0294569,0
4189,0,0294570,0
4190,0,0294572,1
4191,0,0294573,0
4192,0,0294574,0
4193,0,0294693,0
4194,0,0294699,0
4195,0,0294703,1
4196,0,0033123,0
4197,0,0033123,0
4198,0,0033123,1
4199,0,0294713,0
4200,0,0294735,0
4201,0,0294739,0
4202,0,0294740,0
4203,0,0294775,0
4204,0,0294776,0
4205,0,0294825,0
4206,0,0294828,0
4207,0,0294837,0
4208,0,0295554,5
4209,0,0295799,0
4210,0,0295802,0
4211,0,0295803,0
4212,0,0295908,0
4213,0,0032121,0
4214,0,0037249,0
4215,0,0297427,0
4216,0,0297432,0
4217,0,0297497,0
4218,0,0297498,0
4219,0,0297588,0
4220,0,0297663,0
4221,0,0297667,0
4222,0,0297685,0
4223,0,0297696,0
4224,0,0297707,0
4225,0,0297753,0
4226,0,0297754,0
4227,0,0297777,0
4228,0,0297849,0
4229,0,0297850,0
4230,0,0297868,0
4231,0,0297895,0
4232,0,0192181,0
4233,0,0300026,0
4234,0,0300882,0
4235,0,0315406,0
4236,0,0285408,0
4237,0,0300247,0
4238,0,0300248,1
4239,0,0300456,0
4240,0,0037615,0
4241,0,0309974,0
4242,0,0301734,0
4243,0,0308498,1
4244,0,0301905,0
4245,0,0301910,0
4246,0,0301913,0
4247,0,0301922,0
4248,0,0301923,0
4249,0,0301924,0
4250,0,0301927,0
4251,0,0301929,0
4252,0,0301932,1
4253,0,0301933,0
4254,0,0301937,1
4255,0,0301940,0
4256,0,0301942,0
4257,0,0301943,1
4258,0,0301949,0
4259,0,0301950,0
4260,0,0301953,0
4261,0,0301954,0
4262,0,0301966,0
4263,0,0166062,0
4264,0,0166072,1
4265,0,0301989,0
4266,0,0301993,5
4267,0,0301998,0
4268,0,0302002,2
4269,0,0302005,0
4270,0,0302010,0
4271,0,0302011,0
4272,0,0302015,0
4273,0,0302016,0
4274,0,0302017,0
4275,0,0302023,0
4276,0,0302030,0
4277,0,0302032,0
4278,0,0302040,0
4279,0,0302047,0
4280,0,0302049,0
4281,0,0302051,0
4282,0,0302052,1
4283,0,0302054,0
4284,0,0302060,0
4285,0,0302068,0
4286,0,0302075,0
4287,0,0302076,1
4288,0,0302088,0
4289,0,0165924,0
4290,0,0165924,2
4291,0,0165905,0
4292,0,0302108,0
4293,0,0166243,0
4294,0,0302166,1
4295,0,0302213,0
4296,0,0302432,1
4297,0,0302435,0
4298,0,0302440,0
4299,0,0302443,1
4300,0,0302444,0
4301,0,0302445,0
4302,0,0302446,0
4303,0,0302448,0
4304,0,0302475,0
4305,0,0302476,0
4306,0,0302505,0
4307,0,0302516,0
4308,0,0251924,0
4309,0,0305536,0
4310,0,0305539,3
4311,0,0305540,4
4312,0,0305542,0
4313,0,0305545,0
4314,0,0305546,0
4315,0,0305547,0
4316,0,0305598,2
4317,0,0305599,0
4318,0,0305690,0
4319,0,0305691,5
4320,0,0305714,1
4321,0,0302040,0
4322,0,0314424,0
4323,0,0111255,1
4324,0,0306160,0
4325,0,0038287,2
4326,0,0308829,0
4327,0,0308830,0
4328,0,0309089,2
4329,0,0309946,0
4330,0,0309949,1
4331,0,0309950,1
4332,0,0309953,1
4333,0,0309957,1
4334,0,0309958,0
4335,0,0309967,0
4336,0,0309973,0
4337,0,0309981,0
4338,0,0309987,1
4339,0,0309989,0
4340,0,0310004,1
4341,0,0310018,0
4342,0,0310024,0
4343,0,0310030,0
4344,0,0166304,1
4345,0,0310047,0
4346,0,0310048,0
4347,0,0310049,0
4348,0,0310051,1
4349,0,0310056,0
4350,0,0310076,1
4351,0,0310081,1
4352,0,0310083,1
4353,0,0310085,0
4354,0,0310086,0
4355,0,0310091,0
4356,0,0310104,1
4357,0,0310105,0
4358,0,0310106,0
4359,0,0310110,0
4360,0,0310112,0
4361,0,0310115,0
4362,0,0310118,1
4363,0,0240115,0
4364,0,0310132,0
4365,0,0164999,1
4366,0,0310145,1
4367,0,0310147,0
4368,0,0260472,0
4369,0,0310163,0
4370,0,0310165,0
4371,0,0310167,1
4372,0,0310169,0
4373,0,0310171,0
4374,0,0310172,5
4375,0,0310173,0
4376,0,0310174,0
4377,0,0310176,1
4378,0,0310177,0
4379,0,0310179,1
4380,0,0310180,1
4381,0,0310181,0
4382,0,0310183,0
4383,0,0310184,1
4384,0,0310185,0
4385,0,0310190,1
4386,0,0310191,0
4387,0,0310218,0
4388,0,0310221,0
4389,0,0310236,0
4390,0,0310237,0
4391,0,0310261,0
4392,0,0310276,0
4393,0,0310279,1
4394,0,0310290,0
4395,0,0310291,0
4396,0,0310304,2
4397,0,0310319,0
4398,0,0293821,0
4399,0,0293821,0
4400,0,0310402,2
4401,0,0310463,3
4402,0,9003885,5
4403,0,0310529,0
4404,0,0310530,0
4405,0,0310532,0
4406,0,0310533,0
4407,0,0310545,1
4408,0,0310546,0
4409,0,0310549,0
4410,0,0310552,0
4411,0,0310554,0
4412,0,0310556,0
4413,0,0310566,0
4414,0,0310567,1
4415,0,0310576,0
4416,0,0310577,0
4417,0,0310580,1
4418,0,0310591,4
4419,0,0310599,0
4420,0,0310601,0
4421,0,0310603,0
4422,0,0310615,0
4423,0,0310618,2
4424,0,0275215,0
4425,0,0310639,0
4426,0,0310640,1
4427,0,0310647,0
4428,0,0310648,5
4429,0,0310649,3
4430,0,0310652,0
4431,0,0310655,0
4432,0,0310659,1
4433,0,0310662,0
4434,0,0310665,0
4435,0,0310667,0
4436,0,0310668,2
4437,0,0310671,0
4438,0,0310672,0
4439,0,0310676,1
4440,0,0310691,0
4441,0,0310696,0
4442,0,0310699,1
4443,0,0310700,1
4444,0,0310705,1
4445,0,0310707,0
4446,0,0310709,0
4447,0,0310718,0
4448,0,0310719,0
4449,0,0310720,0
4450,0,0310741,2
4451,0,0310744,0
4452,0,0310755,0
4453,0,0310786,0
4454,0,0310785,0
4455,0,0310795,0
4456,0,0310804,0
4457,0,0166597,0
4458,0,0166611,0
4459,0,0310814,0
4460,0,0310837,0
4461,0,0310838,0
4462,0,0310855,0
4463,0,0310878,0
4464,0,0310879,0
4465,0,0310901,0
4466,0,0310902,0
4467,0,0310909,2
4468,0,0310923,0
4469,0,0310924,0
4470,0,0311032,0
4471,0,0311033,1
4472,0,0311037,0
4473,0,0311171,0
4474,0,0311200,3
4475,0,0310400,1
4476,0,0310400,0
4477,0,0311923,1
4478,0,0311923,0
4479,0,0311924,5
4480,0,0311918,1
4481,0,0311918,0
4482,0,0311918,1
4483,0,0312135,3
4484,0,0312031,5
4485,0,0312034,0
4486,0,0312056,0
4487,0,0312073,0
4488,0,0164352,3
4489,0,0312073,1
4490,0,0164353,0
4491,0,0261795,0
4492,0,0312118,0
4493,0,0312135,0
4494,0,0312490,0
4495,0,0312856,0
4496,0,0312864,0
4497,0,0312865,0
4498,0,0312875,0
4499,0,0312880,0
4500,0,0312889,1
4501,0,0312892,1
4502,0,0312893,0
4503,0,0312897,0
4504,0,0312901,0
4505,0,0312903,0
4506,0,0312904,2
4507,0,0312913,1
4508,0,0312914,3
4509,0,0312917,1
4510,0,0312918,0
4511,0,0314474,0
4512,0,0312929,0
4513,0,0312938,1
4514,0,0312939,0
4515,0,0312948,0
4516,0,0312949,3
4517,0,0312957,0
4518,0,0312963,1
4519,0,0312964,1
4520,0,0313011,0
4521,0,0313017,0
4522,0,0313022,0
4523,0,0313028,2
4524,0,0313030,0
4525,0,0313031,0
4526,0,0313037,0
4527,0,0313044,0
4528,0,0313046,0
4529,0,0313048,0
4530,0,0313049,0
4531,0,0313050,0
4532,0,0313059,0
4533,0,0313060,1
4534,0,0313062,0
4535,0,0313065,0
4536,0,0313067,0
4537,0,0313069,0
4538,0,0313070,0
4539,0,0313074,0
4540,0,0313075,0
4541,0,0313081,0
4542,0,0313088,0
4543,0,0313089,0
4544,0,0313090,3
4545,0,0313097,0
4546,0,0313109,1
4547,0,0313120,0
4548,0,0313129,0
4549,0,0313132,0
4550,0,0313133,0
4551,0,0313134,1
4552,0,0313136,0
4553,0,0313137,4
4554,0,0313174,2
4555,0,0313176,0
4556,0,0313177,1
4557,0,0313180,3
4558,0,0313182,0
4559,0,0313183,0
4560,0,0313199,2
4561,0,0313203,0
4562,0,0313207,0
4563,0,0313208,1
4564,0,0313209,0
4565,0,0313217,0
4566,0,0313223,0
4567,0,0313231,0
4568,0,0313233,0
4569,0,0313235,0
4570,0,0313236,0
4571,0,0313237,0
4572,0,0313239,0
4573,0,0313244,1
4574,0,0313245,3
4575,0,0313247,0
4576,0,0313249,0
4577,0,0313257,1
4578,0,0313265,0
4579,0,0313268,0
4580,0,0313280,1
4581,0,0313282,0
4582,0,0313286,1
4583,0,0313291,0
4584,0,0313305,0
4585,0,0313306,0
4586,0,0313307,1
4587,0,0313311,0
4588,0,0186865,0
4589,0,0186865,0
4590,0,0313658,0
4591,0,0313701,0
4592,0,0313718,0
4593,0,0313721,1
4594,0,0313743,0
4595,0,0313772,0
4596,0,0313774,0
4597,0,0313776,0
4598,0,0313782,0
4599,0,0313783,0
4600,0,0313801,0
4601,0,0313802,0
4602,0,0313805,0
4603,0,0313883,0
4604,0,0313884,0
4605,0,0313911,0
4606,0,0313915,1
4607,0,0313920,0
4608,0,0313921,0
4609,0,0313924,0
4610,0,0313925,4
4611,0,0313930,0
4612,0,0166293,0
4613,0,0166268,0
4614,0,0313981,0
4615,0,0313995,0
4616,0,0313998,0
4617,0,0314045,1
4618,0,0314077,5
4619,0,0314094,1
4620,0,0314101,3
4621,0,0314114,0
4622,0,0314147,0
4623,0,0314149,0
4624,0,0314154,5
4625,0,0314156,1
4626,0,0314158,0
4627,0,0314160,0
4628,0,0314161,0
4629,0,0314172,1
4630,0,0314173,0
4631,0,0314178,1
4632,0,0314213,0
4633,0,0314237,0
4634,0,0314251,0
4635,0,0314256,3
4636,0,0314259,0
4637,0,0314289,0
4638,0,0314310,0
4639,0,0314314,0
4640,0,0314317,0
4641,0,0314320,0
4642,0,0314321,0
4643,0,0314324,0
4644,0,0314325,0
4645,0,0314328,0
4646,0,0314331,0
4647,0,0314336,0
4648,0,0314341,0
4649,0,0314343,0
4650,0,0314344,1
4651,0,0314346,0
4652,0,0314349,0
4653,0,0314351,0
4654,0,0314363,0
4655,0,0314387,0
4656,0,0314402,0
4657,0,0314413,0
4658,0,0314424,0
4659,0,0314432,0
4660,0,0314433,0
4661,0,0314436,0
4662,0,0314437,0
4663,0,0314438,0
4664,0,0314442,0
4665,0,0314459,1
4666,0,0314474,0
4667,0,0314505,2
4668,0,0314508,0
4669,0,0314515,0
4670,0,0314516,0
4671,0,0314519,0
4672,0,0314520,0
4673,0,0314521,0
4674,0,0314523,0
4675,0,0314528,0
4676,0,0314531,0
4677,0,0314533,0
4678,0,0314535,0
4679,0,0314536,2
4680,0,0314539,0
4681,0,0314543,1
4682,0,0314545,0
4683,0,0314547,0
4684,0,0314548,0
4685,0,0314551,0
4686,0,0314571,0
4687,0,0314578,0
4688,0,0165960,0
4689,0,0314672,0
4690,0,0314677,0
4691,0,0314701,0
4692,0,0314734,0
4693,0,0314763,0
4694,0,0315260,0
4695,0,0315324,0
4696,0,0315325,1
4697,0,0315348,0
4698,0,0315492,0
4699,0,0315708,0
4700,0,0294828,0
4701,0,0315812,0
4702,0,0315850,0
4703,0,0032128,0
4704,0,0237006,0
4705,0,0317069,1
4706,0,0317085,0
4707,0,0317477,0
4708,0,0317477,0
4709,0,0034232,0
4710,0,9009007,2
4711,0,0033156,0
4712,0,0294152,0
4713,0,0068354,1
4714,0,0068436,0
4715,0,0038839,0
4716,0,0166464,0
4717,0,0072432,3
4718,0,0038324,0
4719,0,0034059,0
4720,0,0034178,0
4721,0,0262242,0
4722,0,0257529,0
4723,0,0257786,0
4724,0,0032516,0
4725,0,0262276,2
4726,0,0257789,0
4727,0,0032806,1
4728,0,0257800,1
4729,0,0257802,0
4730,0,0036180,0
4731,0,0166238,0
4732,0,0257463,0
4733,0,0254133,0
4734,0,0297613,0
4735,0,0033809,1
4736,0,0106081,0
4737,0,0166090,0
4738,0,0166533,3
4739,0,0166197,0
4740,0,0166125,0
4741,0,9000003,1
4742,0,9000004,0
4743,0,9000005,1
4744,0,9000006,0
4745,0,9000007,0
4746,0,9000012,0
4747,0,9000013,0
4748,0,9000014,0
4749,0,9000021,0
4750,0,9000022,0
4751,0,9000025,0
4752,0,9000027,1
4753,0,9000028,1
4754,0,9000030,0
4755,0,9000032,0
4756,0,9000033,0
4757,0,9000036,0
4758,0,9000038,0
4759,0,9000045,0
4760,0,9000054,0
4761,0,9000055,0
4762,0,9000057,0
4763,0,9000068,0
4764,0,9000075,0
4765,0,9000085,0
4766,0,9000089,0
4767,0,9000094,0
4768,0,9000095,0
4769,0,9000108,0
4770,0,9000110,0
4771,0,9000112,0
4772,0,9000123,0
4773,0,9000131,0
4774,0,9000162,0
4775,0,9000174,1
4776,0,9000197,0
4777,0,9000198,0
4778,0,9000201,2
4779,0,9000206,0
4780,0,9000209,0
4781,0,9000222,0
4782,0,9000224,0
4783,0,9000235,1
4784,0,9000243,0
4785,0,9000245,0
4786,0,9000248,0
4787,0,9000252,1
4788,0,9000254,0
4789,0,9000255,0
4790,0,9000257,0
4791,0,9000258,0
4792,0,9000262,0
4793,0,9000264,0
4794,0,9000265,0
4795,0,9000266,0
4796,0,9000273,0
4797,0,9000400,0
4798,0,9000401,0
4799,0,9000721,1
4800,0,9000733,0
4801,0,9000735,0
4802,0,9000738,0
4803,0,9000739,0
4804,0,9000745,0
4805,0,9000750,1
4806,0,9000761,0
4807,0,9000768,1
4808,0,9000771,0
4809,0,9000772,0
4810,0,9000795,0
4811,0,9000797,1
4812,0,9000800,2
4813,0,9000808,0
4814,0,9000811,0
4815,0,9000822,0
4816,0,9000830,0
4817,0,9000833,1
4818,0,9000836,0
4819,0,9000838,0
4820,0,9000841,0
4821,0,9000852,0
4822,0,9000891,1
4823,0,9000903,0
4824,0,9000917,1
4825,0,9000919,0
4826,0,9000923,1
4827,0,9000992,1
4828,0,9000999,2
4829,0,9001002,0
4830,0,9001042,1
4831,0,9001044,0
4832,0,9001045,0
4833,0,9001056,1
4834,0,9001100,0
4835,0,9001101,0
4836,0,9001106,0
4837,0,9001115,0
4838,0,9001132,0
4839,0,0287464,0
4840,0,0287464,0
4841,0,0287464,0
4842,0,9001160,0
4843,0,9001163,0
4844,0,9001165,0
4845,0,9001167,1
4846,0,9001270,0
4847,0,9001294,0
4848,0,9001360,0
4849,0,9001362,0
4850,0,9001395,0
4851,0,9001536,0
4852,0,9001539,0
4853,0,9001583,0
4854,0,9001586,0
4855,0,9001595,0
4856,0,9001646,0
4857,0,9001649,0
4858,0,9001684,0
4859,0,9001717,0
4860,0,9001707,1
4861,0,9001720,0
4862,0,9001724,0
4863,0,9001728,0
4864,0,9001730,0
4865,0,9001743,1
4866,0,9001744,0
4867,0,9001745,0
4868,0,9001766,0
4869,0,9001771,0
4870,0,9001773,0
4871,0,9001805,1
4872,0,9001806,0
4873,0,9001826,0
4874,0,9001831,0
4875,0,9001843,1
4876,0,9001846,0
4877,0,9001869,0
4878,0,9001871,0
4879,0,0291926,0
4880,0,9001900,2
4881,0,9001902,0
4882,0,9001906,0
4883,0,9001929,0
4884,0,9001931,0
4885,0,9001936,4
4886,0,9001952,0
4887,0,0033555,0
4888,0,0033471,0
4889,0,9002305,0
4890,0,9002312,1
4891,0,9002317,1
4892,0,9002328,0
4893,0,9002502,0
4894,0,9002503,0
4895,0,9002504,0
4896,0,9002506,0
4897,0,9002532,0
4898,0,9002554,0
4899,0,9002562,0
4900,0,9002771,0
4901,0,9002786,0
4902,0,9002793,0
4903,0,9002794,0
4904,0,9002805,0
4905,0,9002808,0
4906,0,9002809,0
4907,0,9002817,0
4908,0,9002827,0
4909,0,9002837,0
4910,0,9002842,0
4911,0,9002843,0
4912,0,9002854,0
4913,0,9002876,0
4914,0,9002879,1
4915,0,9002903,0
4916,0,9002913,0
4917,0,9002929,0
4918,0,9002931,0
4919,0,9002955,0
4920,0,9002980,0
4921,0,9002981,0
4922,0,9003021,0
4923,0,9003064,0
4924,0,9003086,0
4925,0,9003087,1
4926,0,9003115,0
4927,0,0215483,0
4928,0,0215431,0
4929,0,9003205,0
4930,0,9003219,0
4931,0,9003220,0
4932,0,9003232,0
4933,0,9003238,0
4934,0,9003243,3
4935,0,9003248,0
4936,0,9003274,0
4937,0,9003286,0
4938,0,9003300,0
4939,0,9003304,0
4940,0,9003305,0
4941,0,9003311,0
4942,0,9003318,0
4943,0,9003328,0
4944,0,9003329,0
4945,0,9003330,0
4946,0,9003333,1
4947,0,9003334,0
4948,0,9003336,0
4949,0,9003339,0
4950,0,9003342,0
4951,0,9003343,0
4952,0,9003346,0
4953,0,9003347,0
4954,0,9003348,0
4955,0,9003349,0
4956,0,9003350,0
4957,0,9003355,1
4958,0,9003356,1
4959,0,9003358,0
4960,0,9003360,0
4961,0,9003362,1
4962,0,9003363,0
4963,0,9003365,0
4964,0,9003366,0
4965,0,9003367,3
4966,0,9003368,3
4967,0,9003372,0
4968,0,9003375,0
4969,0,9003391,0
4970,0,9003393,0
4971,0,9003394,0
4972,0,9003395,0
4973,0,9003396,0
4974,0,9003399,2
4975,0,9003401,0
4976,0,9003403,0
4977,0,9003862,0
4978,0,9003864,2
4979,0,9003868,2
4980,0,9003869,1
4981,0,9003885,0
4982,0,9003886,0
4983,0,9003902,0
4984,0,9003904,4
4985,0,9003911,0
4986,0,9003912,0
4987,0,9003913,4
4988,0,9003915,1
4989,0,9003916,0
4990,0,9003922,0
4991,0,9003923,5
4992,0,9003926,5
4993,0,9003927,0
4994,0,9003931,2
4995,0,9003933,1
4996,0,9003941,0
4997,0,9003951,4
4998,0,9003954,0
4999,0,9003955,0
5000,0,9003956,0
5001,0,9003963,0
5002,0,9003972,0
5003,0,9004073,0
5004,0,9004078,1
5005,0,9004085,0
5006,0,9004086,0
5007,0,9004087,0
5008,0,9004093,0
5009,0,9004110,0
5010,0,0300026,0
5011,0,9004188,0
5012,0,9004193,1
5013,0,9004197,0
5014,0,9004247,3
5015,0,9004251,0
5016,0,9004776,2
5017,0,9004782,5
5018,0,9004783,0
5019,0,9004789,0
5020,0,9004790,1
5021,0,9004792,1
5022,0,9004802,1
5023,0,9004804,0
5024,0,9004818,1
5025,0,9004821,3
5026,0,9004823,0
5027,0,9004826,1
5028,0,9004860,0
5029,0,9004864,0
5030,0,9004868,0
5031,0,9004873,0
5032,0,9004874,0
5033,0,9004876,0
5034,0,9004906,0
5035,0,9004907,3
5036,0,9004908,0
5037,0,9004919,0
5038,0,9005028,0
5039,0,9005044,0
5040,0,9005047,0
5041,0,9005725,0
5042,0,9005726,0
5043,0,9005729,3
5044,0,9005738,0
5045,0,9005739,2
5046,0,9005741,5
5047,0,9005742,0
5048,0,9005744,0
5049,0,9005745,0
5050,0,9005748,0
5051,0,9005751,0
5052,0,9005767,0
5053,0,9005774,0
5054,0,9005797,0
5055,0,9005800,0
5056,0,9005801,0
5057,0,9005802,0
5058,0,9005804,1
5059,0,9005819,0
5060,0,9005826,0
5061,0,9005827,0
5062,0,9005832,0
5063,0,9005893,0
5064,0,9005904,0
5065,0,9005912,0
5066,0,9005919,0
5067,0,9005952,1
5068,0,9005956,0
5069,0,9005959,2
5070,0,9005983,0
5071,0,9006021,0
5072,0,9006022,0
5073,0,9006028,0
5074,0,9006029,0
5075,0,9006036,0
5076,0,9006044,0
5077,0,9006050,0
5078,0,9006053,0
5079,0,9006055,0
5080,0,9006057,0
5081,0,9006063,0
5082,0,9006070,0
5083,0,9006086,0
5084,0,9006104,0
5085,0,9006105,0
5086,0,9006106,0
5087,0,9006107,0
5088,0,9006108,0
5089,0,9006113,0
5090,0,9006115,0
5091,0,9006116,2
5092,0,9006118,0
5093,0,9006132,0
5094,0,9006143,1
5095,0,9006144,5
5096,0,9006145,0
5097,0,9006146,0
5098,0,9006165,0
5099,0,9006166,3
5100,0,9006168,0
5101,0,9006169,0
5102,0,9006171,0
5103,0,9006177,0
5104,0,9006179,0
5105,0,9006180,0
5106,0,9006183,0
5107,0,9006242,0
5108,0,9006270,0
5109,0,0173133,0
5110,0,0187243,0
5111,0,9006319,0
5112,0,0239752,0
5113,0,0166370,0
5114,0,0166367,0
5115,0,0219723,2
5116,0,0219723,0
5117,0,0166338,0
5118,0,9006404,0
5119,0,0162514,0
5120,0,9006421,0
5121,0,9006427,1
5122,0,9006429,0
5123,0,9006430,0
5124,0,9006434,0
5125,0,9006436,0
5126,0,9006442,0
5127,0,9006443,0
5128,0,9006444,0
5129,0,0164367,2
5130,0,0237412,0
5131,0,0164940,0
5132,0,0034617,0
5133,0,0224525,0
5134,0,9006600,0
5135,0,0166417,0
5136,0,0166417,0
5137,0,0166417,5
5138,0,0166417,4
5139,0,0166433,0
5140,0,0166475,0
5141,0,0166437,0
5142,0,0173127,5
5143,0,0187243,0
5144,0,0173136,0
5145,0,0173136,0
5146,0,0173072,1
5147,0,0173135,1
5148,0,0173226,1
5149,0,0173226,0
5150,0,0173135,1
5151,0,0173253,0
5152,0,9006747,0
5153,0,9006875,0
5154,0,9006880,2
5155,0,9006881,0
5156,0,9006884,1
5157,0,9006998,0
5158,0,9007003,0
5159,0,9007023,0
5160,0,9007025,0
5161,0,9007133,0
5162,0,0173798,0
5163,0,0173785,0
5164,0,9007162,0
5165,0,0173257,0
5166,0,9007618,0
5167,0,9007620,0
5168,0,9007622,0
5169,0,9007624,0
5170,0,9007629,0
5171,0,9007631,1
5172,0,9007632,0
5173,0,9007637,0
5174,0,0166568,0
5175,0,9007648,1
5176,0,9007650,1
5177,0,9007651,0
5178,0,9007658,0
5179,0,9007659,0
5180,0,9007660,0
5181,0,9007752,0
5182,0,9007757,0
5183,0,9007762,2
5184,0,9007764,0
5185,0,9007766,0
5186,0,9007768,0
5187,0,0164273,0
5188,0,0164273,1
5189,0,0166123,0
5190,0,9007843,0
5191,0,0173070,0
5192,0,9007868,0
5193,0,9007871,0
5194,0,9007873,5
5195,0,9007874,1
5196,0,9007875,0
5197,0,0173257,0
5198,0,0237412,0
5199,0,9008100,0
5200,0,9008153,0
5201,0,9008155,1
5202,0,9008157,0
5203,0,0024750,0
5204,0,9008995,0
5205,0,9008995,0
5206,0,9009007,0
5207,0,9009008,1
5208,0,9009023,0
5209,0,9009047,0
5210,0,9009050,0
5211,0,9009052,1
5212,0,0224379,0
5213,0,0217103,0
5214,0,9009129,0
5215,0,9009134,0
5216,0,9009143,0
5217,0,9009148,0
5218,0,0164502,1
5219,0,0164941,1
5220,0,9009264,1
5221,0,9009310,0
5222,0,9009457,0
5223,0,9009466,0
5224,0,9009472,0
5225,0,9009480,1
5226,0,9009497,1
5227,0,9009513,2
5228,0,9009514,0
5229,0,9009515,0
5230,0,9009546,1
5231,0,9009551,0
5232,0,9009562,1
5233,0,9009571,1
5234,0,0273809,0
5235,0,9009582,0
5236,0,9009583,1
5237,0,9009586,0
5238,0,0173126,0
5239,0,9009594,0
5240,0,9009596,0
5241,0,0166367,1
5242,0,0173043,1
5243,0,9009644,0
5244,0,9009645,0
5245,0,9009793,2
5246,0,9009918,0
5247,0,9009919,1
5248,0,0304113,0
5249,0,0194286,0
5250,0,0033168,0
5251,0,9017009,1
5252,0,9017010,0
5253,0,9017011,0
5254,0,9017012,1
5255,0,9017015,0
5256,0,9017016,0
5257,0,9017022,0
5258,0,9017049,0
5259,0,9017050,1
5260,0,9017059,0
5261,0,9017061,0
5263,1,0018123,0
5264,1,0018126,0
5265,1,0018129,0
5266,1,0240695,2
5267,1,0018141,1
5268,1,0018147,0
